Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1680393600,40579,39899,539,0,5,0
AP,1680393600,32710,32464,153,0,9,0
EA,1680393600,0,0,0,0,0,0
EF,1680393600,81200,80323,628,0,53,0
EIC,1680393600,47402,46915,387,0,7,0
G,1680393600,36931,36471,412,0,3,0
GRZ,1680393600,39584,39019,452,0,9,0
GTH,1680393600,53157,52700,383,0,10,0
HBN,1680393600,28359,27833,443,0,9,0
IK,1680393600,48723,48193,462,0,4,0
J,1680393600,47434,47038,188,0,8,0
KYF,1680393600,26973,26645,276,0,9,0
NDH,1680393600,29266,29078,113,0,6,0
SHK,1680393600,38037,37718,262,0,15,0
SHL,1680393600,12929,12698,213,0,8,0
SLF,1680393600,42212,41515,604,0,12,0
SM,1680393600,57185,56360,772,0,8,0
SOK,1680393600,34610,34158,356,0,5,0
SOM,1680393600,27791,27490,271,0,5,0
SON,1680393600,24757,24376,311,0,4,0
UH,1680393600,44010,43518,454,0,9,0
WAK,1680393600,65170,64387,472,0,20,0
WE,1680393600,27631,27385,201,0,13,0
TH,1680393600,886650,876183,8352,0,231,0
